Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Qatar,QAT,36044298341.0931,37449372355.1551,40139043103.6418,41632198904.0902,49633455958.9326,53352370952.2569,67314817504.132,79421829550.1802,93450549190.6148,104624021240.908,125122306346.154,141857635543.447,148506870584.197,155056431405.283,161225944072.686,167122799519.85,170684705988.971,173381268748.888,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Romania,ROU,109912637828.743,116058955111.066,122075674430.723,128819473861.514,139586967164.471,145410415826.015,157124039330.731,167908652179.161,181777686527.618,171033970371.153,166225180150.414,169561589346.099,173083660513.02,179166705557.1,185277782605.466,192450822101.866,201690020542.651,216332688152.215,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Russian Federation,RUS,951559297132.541,1000012546493.49,1047449840626,1123870255188.35,1204518613688.25,1281320973272.17,1385792607182.73,1504071117741.51,1583004071093.26,1459199142720.08,1524917468442.6,1605507609329.85,1664203387274.45,1693915317353.68,1706426588984.83,1658164735743.42,1654435341115.63,1680006793868.2,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Rwanda,RWA,2624711500.92203,2847406189.40387,3223037870.09464,3294021295.98105,3539350100.89085,3871265953.42982,4228471204.54354,4553283967.93272,5061760726.71221,5379885027.02815,5773084568.14756,6222456868.33143,6771297545.46543,7090466089.23343,7631084047.20621,8307806853.93688,8804722944.23182,9338098208.31524,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Samoa,WSM,483063985.162683,516587494.541541,539028032.551215,563367730.937528,589423499.465576,613922840.672736,626009802.25517,665590159.45531,672306540.948956,639980212.442771,643046733.391126,680205473.732144,682940604.561806,669733497.884171,679088037.704048,688942051.0789,738335200.997275,758305683.750065,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,San Marino,SMR,1931571640.45254,2038803807.94702,2045766935.7064,2125146592.16336,2222630380.7947,2275550151.766,2363285561.53422,2531793253.31126,2573572019.86755,2243519764.07285,2139072847.68212,1937142142.66004,1790916459.71302,1736604063.18985,1720974626.62114,1731300474.38086,1769389084.81724,1795929921.0895,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Sao Tome and Principe,STP,..,122206100.736838,125110790.013369,133334913.640826,138444610.313851,148265553.167465,161780916.941563,167044628.804687,180719189.130434,185103945.101331,197454053.145088,206138480.644065,212615301.920748,222852291.543505,237448967.555955,246519490.893575,256822056.30447,266773808.825555,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Saudi Arabia,SAU,379223407546.667,374631983413.334,364070454426.667,404999478400,437231125626.667,461601733253.333,474473046266.667,483237181440,513438407146.667,502865333333.333,528207200000,581011322640,612452430240,628984081386.667,651957609840,678729654960,690068800000,684157600000,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Senegal,SEN,10915427397.0133,11415454005.3335,11490202814.5466,12258119286.7404,12977765547.6713,13707454283.1701,14044872900.3705,14738476853.4416,15336324851.0409,15657241602.2165,16215069255.5883,16451547988.6698,17293438557.2978,17781477663.8547,18957455707.5352,20164485187.4903,21420420044.2247,22952791256.2003,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Serbia,SRB,25599017868.5148,26877103625.5498,28789621363.4826,30060802352.7929,32780256764.2151,34596422952.0809,36293152225.2341,38430368884.6748,40492805121.3899,39231060776.6223,39460357730.5224,40013381123.366,39607137113.7376,40625727367.813,39881747972.7617,40183938020.4789,41308012849.7895,42079410618.1871,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Seychelles,SYC,794294457.974911,776254738.028627,785669398.20425,739416038.787077,718339327.254205,783031253.312258,856684174.335502,945962968.234513,925654158.746992,915423405.095384,969936525.298729,1046438130.96225,1059631924.49388,1123401381.86617,1174008203.64439,1231973525.71507,1287449682.77196,1355489119.48215,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Sierra Leone,SLE,1385751986.4426,1297819715.60661,1640668858.77741,1793466334.29574,1911798254.1203,1997926594.51644,2082317301.22923,2250113451.89349,2371580993.56644,2447188210.25985,2578026297.15912,2740829818.87435,3156936272.93448,3810919876.16826,3984574819.98172,3163801388.83,3355384560.25255,3496685932.65603,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Singapore,SGP,134491382471.581,133210634396.773,138821048771.544,144978217821.782,158822442244.224,170716905023.836,185842757609.094,202775870920.425,206400733406.674,205155335533.553,236421782178.218,251436156949.028,261703043637.697,275078914558.122,285762669600.293,292166776677.668,299170077007.701,309995672900.623,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Slovak Republic,SVK,55486109654.2554,57326288833.4398,59919037774.8649,63165880222.509,66487670525.7091,70976227122.3309,76975767928.5596,85288825294.8242,90090397691.8659,85205207756.7775,89501012915.7314,92024135539.0658,93549112293.0531,94943598803.0619,97554865847.2345,101310826326.841,104679102604.032,108238366185.515,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Slovenia,SVN,36935721676.5757,38025091121.1794,39483849698.5294,40606013481.9797,42373104165.1024,44069302645.239,46561862055.1658,49794021535.9604,51437289127.8172,47426581431.5147,48013606745.4803,48325391228.4831,47035305257.5313,46502839741.4843,47888250500.4639,48969999339.1887,50511749001.8176,53037744699.125,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Solomon Islands,SLB,516955404.14613,475709784.139392,462389898.18699,492445250.032932,516567045.085733,544571142.774798,582400594.055163,625032324.899817,669375212.830595,637728006.506554,681151193.502387,771033399.35884,806157014.498501,830485620.364722,849172302.123986,870760296.721622,900859053.079028,930032625.438997,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,South Africa,ZAF,267001436052.827,274210460320.432,284357295800.798,292743217487.191,306076361734.256,322228183699.581,340285199108.319,358526105165.585,369966840760.668,364276420244.334,375349442837.187,387676549661.189,396257207214.481,406104993310.692,413605718439.173,418898007437.769,421266226142.599,426813227524.301,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Spain,ESP,1149490500814.16,1195482464482.66,1229910878223.45,1269115166553.55,1309304826679.13,1358050268792.21,1414736959945.11,1468058288554.62,1484466583143.37,1431415437122.94,1431616749640.29,1417318263210.38,1375822720570.93,1352355243630.25,1371017708643.57,1418074509574.91,1464508831011.81,1509201534288.7,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Sri Lanka,LKA,34271798040.9412,33742158886.2994,35079926055.4816,37163768055.402,39187357999.1951,41633334150.8608,44825899741.2981,47872638202.9726,50721102373.424,52516077578.7272,56725749222.0435,61493396998.5274,67116705113.2119,69395808982.6899,72838327289.643,76485840044.2569,79903861971.5263,82547720663.5093,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,St. Kitts and Nevis,KNA,616937442.159803,650975461.368319,667052584.608147,644077596.710803,670213645.366403,735192435.381441,756643162.145562,756256066.224206,805320855.455861,778193787.989264,766785071.244444,780463737.16372,775346450.522551,817726685.982988,867244758.654851,885861525.52451,906391441.886724,917001323.327526,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,St. Lucia,LCA,1136031397.30733,1099031266.05933,1102887383.60282,1150713943.68933,1234111708.40627,1229367893.93883,1306445522.84066,1324356244.24928,1394698181.49303,1379752509.48689,1382054666.66667,1430651613.85866,1421648287.9903,1402836982.22041,1452818987.53475,1439236908.8133,1487669434.49545,1544463474.59818,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,St. Vincent and the Grenadines,VCT,512304004.993309,521060630.888051,554000247.630456,596601710.123073,621398173.273119,636858589.992606,685822577.253855,708746609.015371,719976499.117464,704863751.350368,681225962.962963,678369231.792218,687747146.512069,700354717.005383,708854723.980108,718364995.354108,732555979.31992,738855566.788648,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Sudan,SDN,34053114158.2253,36266689312.9815,38597648770.0863,41583019314.8311,43197815735.7573,46433219017.4981,51106401194.5342,56994834761.4621,61441550872.0497,63433392297.3437,65634109236.7736,64342607849.351,64678192682.9882,67520612416.9246,69329767682.0853,72731117403.9639,76149479952.5075,79411016248.064,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Suriname,SUR,2696920017.10315,2810190657.82148,2888875996.24048,3070875184.00363,3331899574.64394,3481835055.50292,3683781488.72208,3871615502.31242,4032262091.22008,4153929455.08186,4368398047.64333,4624018822.67812,4748421115.71579,4887713258.49928,4900201615.63996,4733050948.23623,4469836830.14881,4545246714.34539,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Sweden,SWE,396527702705.124,402727057569.121,411077914064.11,420885165259.591,439069634290.739,451444063836.53,472608335571.542,488700407872.375,485978113843.762,460781805680.152,488377689564.921,501390063555.111,499954480439.365,506159940034.887,519341997812.702,542826483759.044,560386605247.826,573208900097.34,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Switzerland,CHE,487149098174.328,493542558241.668,494345122120.216,494540766952.359,508270323943.997,524104192489.589,545008791663.243,567418887241.508,579645072565.331,566764738131.479,583782977866.405,593665305708.969,599637721742.463,610743250749.216,625701684969.818,633375192571.142,642089703646.215,649067884586.909,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Tajikistan,TJK,2582669226.47033,2830110589.48545,3136834779.05628,3479644167.40015,3840496155.13054,4095670060.73987,4384351650.92419,4724583525.06998,5098323083.79073,5296791677.04244,5642178579.58438,6059735879.6724,6513378378.53346,6995373533.57333,7464481117.62283,7912968588.08773,8456824083.88138,9101022076.99398,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Tanzania,TZA,16512209470.5011,17502583535.147,18756390476.9549,20047998014.4774,21617415118.4595,23384279054.7509,24474119981.8788,26545702802.661,28023394739.6858,29531710852.7228,31409598703.7061,33892372811.6845,35634784314.3026,38222960435.2269,40885241206.011,43730597179.9123,46777776620.2935,50100945307.4292,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Thailand,THA,217712232033.235,225210772012.182,239058711719.124,256245431314.356,272361445882.369,283767493631.796,297864826688.794,314054055752.496,319473585807.457,317266875218.097,341105009515.333,343970153353.698,368883177547.461,378796469984.955,382525395708.79,394078328227.44,407014670809.508,422940667450.396,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Timor-Leste,TLS,1172495415.51804,1280692357.67892,1192675950.20694,1178561525.49323,1933647752.84279,2627518615.00511,3722698977.19752,3915414150.77312,4307099921.78569,4046296865.41123,3998900000,4472146874.43596,4694094124.90223,4177660766.50021,3089457607.8455,3734488045.24397,3765404274.71271,3464086900.20204,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Togo,TGO,2613554803.06973,2571037329.62166,2547328482.62202,2673533265.51549,2730187181.66764,2762414501.08341,2874358932.79014,2940194798.75379,3059632945.11376,3229072693.67692,3426022205.75557,3645225926.05882,3883751540.81378,4121139759.27445,4365135488.86463,4615819477.79995,4851225904.34014,5064680351.69132,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Tonga,TON,321298203.474362,332870685.715378,344251123.859024,351509939.908853,350274663.663255,355816598.622131,352926577.52326,338224447.840903,348707781.80222,356695326.551203,369485198.817979,379775900.641822,383157131.241085,371200315.78862,378893840.485493,392957799.644745,406237705.331704,417206123.37566,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Trinidad and Tobago,TTO,12399855901.2831,12916746892.125,13941911584.8451,15955321093.369,17223704281.5294,18293122880.582,20709289102.453,21693848049.8629,22429360906.3565,21444579083.3879,22157253321.2039,22092032459.1699,22377898711.6518,22597392288.6016,22540410079.7317,22882384833.0334,21519267130.8284,21016574011.2599,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Tunisia,TUN,29142311722.7889,30248607447.2544,30648664524.242,32089890945.9271,34090950398.2115,35279543593.6845,37129671719.9944,39620931745.1446,41299978412.7428,42556922174.0953,44050929160.2627,43206394578.7341,44933645382.1434,46225723068.3247,47599273438.5916,48148386195.3332,48682059522.1461,49633854967.165,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Turkey,TUR,520947558848.314,489886971146.124,521387629533.106,550628831151.729,603732830048.787,658128557460.753,704919891923.048,740380474384.673,746638308005.958,711513119221.578,771901783337.77,857687083332.789,898769604397.06,975086975872.665,1025466524219.54,1087875383372.55,1122511367366.56,1206040058947.16,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Turkmenistan,TKM,10753701529.1433,11220825732.1485,11249683443.3515,11617416308.6071,12198334457.7675,13788269624.5549,15301298963.195,16993515438.4036,19491562207.8489,20680547524.915,22583157894.7368,25902882088.9745,28778101990.8921,31713468423.1438,34979955661.3867,37253652747.7258,39563379205.5788,42134998872.4689,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Tuvalu,TUV,29009173.7113651,29483214.8363111,31808312.5649755,30747970.8452361,30332202.5905471,29185727.2412158,29809991.9476302,31703094.8255095,34234035.6002484,32716491.6760401,31823518.6204366,34215328.6184383,32902991.3039114,34408843.3066358,34872648.3211879,38061023.8411092,39216157.2756995,40487383.9626355,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Uganda,UGA,9908902840.24994,10422546784.8218,11332715044.1477,12066311003.4579,12887692949.5087,13703814497.5263,15181735862.2212,16458888151.9091,17892251886.791,19109196502.8215,20186496527.1256,22082345211.1269,22929745405.3621,23752213779.2388,24965074811.1287,26260227906.9258,27515729479.6919,28578668646.3673,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Ukraine,UKR,89401549107.818,97629794848.5307,102754675134.835,112532763748.173,126159080598.821,129940521195.625,139607969151.671,150209057916.226,153669917838.601,130990473310.147,136013155905.036,143446998336.61,143789379505.015,143750945108.12,134331493522.859,121203311658.854,124161878118.857,127296360703.665,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,United Arab Emirates,ARE,198234194635.807,201007659577.944,205899094159.292,224019327978.216,245449995044.248,257366938869.98,282684947637.849,291686739332.879,300996902491.491,285215869952.349,289787338325.391,309870388019.061,323766916269.571,340127978216.474,355089176310.415,373073383253.914,384222464261.402,387259360108.918,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,United Kingdom,GBR,2095205239633.13,2148509996709.61,2201317743023.61,2274531574900.44,2328311858122.98,2400398463976.6,2459352241877.18,2517311998561.84,2505416684453.29,2400495860780.8,2441173394729.62,2476634464613.01,2513321589693.39,2564904713179.98,2643243341332.76,2705252231411.39,2757620259273.38,2806903096896.07,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,United States,USA,12713058213400,12837135352100,13066422980900,13433168199500,13941713404100,14408093840400,14792303791800,15055395304800,15011490541400,14594842181900,14964372000000,15204019634600,15542161722300,15802855301300,16208861247400,16672691917800,16920327941800,17304984279400,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Uruguay,URY,29883433694.3553,28734675664.6007,26512908469.9633,26726412657.9005,28063845207.1376,30157445133.4999,31393471352.8303,33447078686.85,35847289438.6439,37368467078.9171,40284481651.9021,42364020183.5261,43862934925.0282,45897095482.1804,47383606579.1555,47559277162.5174,48362932954.0502,49647783476.237,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Uzbekistan,UZB,20045798199.4212,20887721725.4289,21723230593.7918,22635606278.4075,24378547961.2961,26085046319.8044,27989254700.4723,30766111720.2779,33535061775.1937,36251401777.576,39332770928.9426,42597390915.6831,46090376971.1726,49777607129.3753,53656538300.8001,57949061364.2825,62469088151.5761,65779949822.9082,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Vanuatu,VUT,525566423.179068,507231997.729233,481306261.675084,501970814.774062,521973121.067495,549652584.773368,596181554.777833,627025086.554647,667458933.182145,689570618.189538,700804286.224354,709376703.207254,721824490.38557,736038269.045342,753195366.840874,747161562.612567,777052317.457476,812024958.066869,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,"Venezuela, RB",VEN,288959554742.817,298767524286.809,272309725931.075,251191289620.88,297125652791.19,327782821536.693,360142030430.878,391667346884.866,412338978104.743,399134636051.027,393192354510.653,409613739715.026,432658432475.436,438469442078.588,421393747431.435,..,..,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Vietnam,VNM,61146300622.5134,64933025784.1857,69037326105.908,73800255066.9558,79362145321.3725,85351803030.4192,91307613276.967,97817393659.7482,103355590690.416,108934619580.606,115931749697.241,123166241860.417,129629226783.14,136657571781.858,144834688912.566,154508616051.562,164104855205.203,175284081081.177,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Virgin Islands (U.S.),VIR,..,..,3980912284.83848,3967611883.98962,4084246168.35652,4232596793.20915,4386062956.8498,4563060598.91535,4606031124.73473,4300121905.21103,4339000000,3985004715.8689,3386486677.67036,3189026880.45272,3158333647.72459,3166518509.78543,3196188634.75595,..,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,West Bank and Gaza,PSE,6312384282.05084,5724660964.01677,5009697076.26217,5711849556.53918,6302630142.26677,6983236164.51331,6710848171.43881,7153132897.76715,7587992831.12553,8245305385.231,8913100000,10019539736.7002,10649191297.3882,10885328830.6682,10865529382.7483,11238079288.8293,11767216976.1681,12136735451.64,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,"Yemen, Rep.",YEM,20345854642.0114,21119738902.2012,21950849521.3131,22773435257.8429,23678154700.757,25002177460.5819,25794848834.8019,26655991279.524,27628287079.3955,28696460069.1904,30906749533.221,26976988196.3488,27622544882.6658,28954923601.7352,28900288489.0851,24080164528.6381,20800094925.4673,19564086827.7781,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Zambia,ZMB,9881983406.64151,10407395447.2494,10876354172.3124,11631714139.7928,12449702236.768,13350512768.1307,14405696504.1379,15608923120.2185,16822344541.4938,18373423318.2548,20265556273.582,21393258426.9663,23018636259.4067,24183235704.905,25318838464.9059,26058118446.5615,27037168289.1747,27957288778.6371,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Zimbabwe,ZWE,17216768344.4617,17464623536.8835,15911315829.7766,13207175846.1922,12440164050.118,11729695852.2472,11323673010.8946,10909982202.4818,8982303273.31561,10061936649.7681,12041655200,13750837257.6961,16042473245.9454,16361637090.0308,16750541640.3978,17048679958.7274,17177545688.225,17985583516.6265,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Arab World,ARB,1368073542297.28,1390284617958.43,1399070248365.51,1473329121287.03,1610879690303.25,1703037590690.69,1813461735747.82,1895701827510.01,2004929498360.26,2014266693130.79,2109932335481.52,2186060984368.27,2332433454638.1,2405557864766.18,2464565376507.44,2546942819373.95,2629524858918.58,2655209611859.68,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Caribbean small states,CSS,48021739633.0712,48998392256.6899,50790814677.2149,53714045845.174,55845874048.0647,57923990780.5873,61870339500.2627,63860121162.0323,64654432028.7856,62358855393.0078,63268926036.5313,63967363577.9104,64810148383.0684,65382070241.9555,65812998552.4976,66504883586.6555,65266275279.0164,65391548681.7024,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Central Europe and the Baltics,CEB,921330879986.204,949378074694.832,982240852909.693,1025896822117.62,1083068158360.73,1136433897158.41,1211095893362.95,1288549243036.53,1336954710721.19,1290141615627.77,1312221268453.82,1354308055249.84,1364354097525.13,1382608916221.24,1424777369037.72,1478727163483.64,1525349576263.89,1597601966449.12,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Early-demographic dividend,EAR,5580570605241.15,5633152644416.79,5721859582777.87,5993361209547.28,6395284676403.42,6799310192483.19,7228881244880.13,7677378127510.21,7952534972518.83,8009291827921.05,8527822449104.14,8973900524052.81,9354137651321.8,9755504756230.09,10146353477397.7,10624679973069.2,11109006700407.4,11617246371199.2,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,East Asia & Pacific,EAS,10954039361228.6,11247236593155.6,11652899361130.3,12148736352118,12773427083651.2,13418474993301.5,14161877606649.6,15077102924254.8,15607897619050.3,15825159178294.7,16943268044133.5,17725533858605.1,18555477703839.1,19436787938743.7,20239087819172.8,21082159708396.6,21947626554034.5,22947082367517.8,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,East Asia & Pacific (excluding high income),EAP,3308612294633.62,3530584342742.41,3807971966236.67,4140195528409.59,4510217879246.12,4948509804219.49,5481768541151.36,6148548834247.38,6667158495618.78,7180350450863.24,7882449511059.15,8549254068292.39,9191050315515.71,9852179463414.19,10518347665612.1,11201489691982.8,11910766036476.6,12695172245819,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,3301979757329.41,3523506717819.6,3800330951616.49,4131913811861.36,4501241042998.41,4938714197344.61,5470984491484,6136491797178.12,6654124217740.33,7166357972906.52,7867125329023.63,8532674974296.9,9173287828936.52,9833175681073.83,10498086275554.1,11179948878569.1,11887897271611.8,12670838288652.7,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Euro area,EMU,11218673005750.2,11460997218606.3,11578156148181.1,11661639594093.1,11932797238654.3,12136235664557.4,12529102219381.8,12911968342293.7,12968747877476.5,12382873800925.8,12641025254256.9,12844003945432.3,12729675447536.8,12698257487767.7,12867631035039.8,13135981787278.4,13372894210252.2,13689436257504.3,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Europe & Central Asia,ECS,17447434595611.5,17831573973199.3,18142935432856.8,18482629685313,19082943747941.6,19609951274038.6,20382091217198.3,21137045961984.3,21349808758410,20395585694526.5,20920601404656.3,21423684859028.8,21487440084511.1,21679574983778.1,22078543029742,22513157151418,22925762443822.3,23523733278898.3,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Europe & Central Asia (excluding high income),ECA,1920742882038.33,1971119599054.41,2079133277075.74,2221242650022.93,2405114181454.36,2577016798187.69,2786849344714.52,3000869050726.85,3132214698367.32,2944557482063.8,3096286598322.38,3299160640722.63,3420566249964.13,3557878728905.53,3637452551054.23,3657783002911.75,3712935111350.95,3862404189487.91,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,2293661245301.94,2349722742636.76,2467019605529.59,2623975120830.47,2827873178768.78,3014889593777.78,3251018073842.44,3496623174463.77,3647615851023.55,3467869522341.54,3635388689813.08,3862104643206.85,3990230783188.07,4134374809488.62,4231104508367.15,4273391690344.8,4347678339314.21,4526494183162.65,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,European Union,EUU,14782732293843.4,15108595442871.6,15313225050333.6,15514527300746.4,15913056693016.2,16248843796002.4,16792935433059.5,17310185126795.7,17393842582223.1,16637428831486.7,16986909515357.4,17276677893291.7,17204721630524.3,17249045087301.4,17550815056931.7,17957069974821.5,18310163899570.5,18758542785844,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Fragile and conflict affected situations,FCS,411695871385.467,423415855182.473,421471905673.294,401325702294.434,457474783058.252,488049838558.324,520962743898.874,548919607487.084,577960896754.01,605283949809.336,644646998633.361,608999070844.39,694687699023.164,719897782357.53,727745722806.581,745343623422.021,783954316119.729,806247770918.444,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Heavily indebted poor countries (HIPC),HPC,282998006161.645,295108886769.32,305490385836.551,319270845266.769,337030847208.842,357664691484.493,379271905302.906,404516136101.893,428978993315.508,447186250916.734,473380190094.03,494826567079.464,523315583598.842,553766128682.738,584706843378.55,613809472397.551,641313527037.47,674767233300.904,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,High income,HIC,38787198177352.9,39339689990220.3,39914858049647.8,40775750080011.4,42131189975814.8,43307561268726.1,44622030894019.7,45806730935181.1,45967757069088.1,44393081182815.6,45719294230837.4,46580558855717.6,47162379358430.9,47820800137532.3,48785201649382.2,49926522894736.8,50756650071610.4,51886022733031.9,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,IBRD only,IBD,11267936100972,11635974075585.1,12115192982310.9,12763293392788.4,13743287663981.6,14702569652379.4,15880115428566.3,17253958691323.8,18222968408415.6,18597214022906.2,19985795436049.1,21223368925272.1,22290430951061.7,23396347803054.5,24396889951653.1,25326242404514.9,26364267038951.7,27646202185958.7,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,IDA & IBRD total,IBT,12089764368860,12494295865537.5,13023450827527,13718059131631.1,14763853091933,15790196016548.8,17036990277032.8,18487884329156.6,19522943571565.3,19963303231512.9,21438046280698.5,22744411455425.8,23890808804941.2,25090931528442.9,26187564199481.1,27192568460123.4,28289272740805.2,29654031388467.1,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,IDA blend,IDB,397387761607.642,413281754830.893,445672560982.758,467783741911.544,503975879806.9,536334977470.66,568342837940.169,602151394137.767,628581151489.651,664723118615.709,706536095373.902,741992171794.059,775893270431.903,821159407235.521,869297446426.908,902544407236.859,916823044020.392,942405074736.052,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,IDA only,IDX,423267788371.606,444652823007.046,462014124548.766,486350539849.16,515095383358.959,549562237970.08,585984851685.797,628264915386.435,668148668379.998,699654303253.511,743067809596.669,774930347106.013,820847769037.746,870447511284.807,919365238894.874,962348937651.876,1007630376306.41,1066001906589.81,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,IDA total,IDA,824153804595.347,861328800621.824,912301727549.915,958913664249.977,1024626313721.84,1091745261553.28,1160359101780,1236467402671.96,1302484179254.32,1370778416181.44,1456434804463.07,1524344157700.79,1604004491489.52,1699213184106.79,1796814651058.55,1872987050447.11,1931253242729.6,2013965193202.44,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Late-demographic dividend,LTE,7089913818225.34,7424499173558.58,7836114332656.47,8332809827644.23,8987840317957,9631982066298.76,10474224000056.3,11481039905957.4,12229497292347.9,12553738394421.5,13513137975049.5,14440018579408.2,15215587414092.3,16007480568419.3,16742512723533.2,17380662600911,18023633635078.1,18886972008872.5,..
GDP (constant 2010 US$),NY.GDP.MKTP.KD,Latin America & Caribbean,LCN,3915759172385.45,3950187332636.81,3961651546813.78,4023360041026.41,4278532316587.47,4460257983474.21,4695157401850.63,4954057310547.59,5148191065674.58,5051629433357.8,5347330835424.51,5582367031451.42,5738161311012.74,5896472359597.25,5956036483171.1,5961021031374.93,5935150645141.91,6034653286862.45,..
